date	LDA	TOT	COT
20111212	0.08883740999794752	0.07837809060654365	0.05673556992234897
20111213	0.1899427135340255	0.15815994478422815	0.1347318119490807
20111214	0.15289017611092554	0.13475059828029043	0.13167640821532406
20111215	0.8193910546586365	0.7196814887659784	0.46577654595978385
20111216	0.34322144675289545	0.16926399303697243	0.23698462392767813
20111217	0.5795817372071954	0.5357239900432328	0.38379680550200684
20111218	0.14904970503130546	0.04777582495842872	0.06490891794277777
20111219	0.17374949309709298	0.08963579857100477	0.054160972991184386
20111220	0.25503840342826706	0.13310164001129765	0.17516108344810527
20111221	0.19425401490195882	0.1356971664377135	0.16435873219802985
20111222	0.7121710988816777	0.5073343915276987	0.29899668047053324
20111223	0.19615023049762975	0.09366056434293712	0.1074838720422141
20111224	0.28453288073027544	0.09441453391836603	0.11543392642017873
20111225	0.08413239508883784	0.03881048303370777	0.04292767064769413
20111226	0.15668168715678085	0.0385269267564656	0.0357398229900448
20111227	0.6638247606422577	0.330291036432688	0.2232376527237077
20111228	0.22419932046951618	0.10974360783043466	0.1269364547203691
20111229	0.23798993762947843	0.11037868579452943	0.13735974135802692
20111230	0.3655434713460046	0.12807389364506783	0.1516014183225097
20111231	0.26241257640506854	0.07117277548297976	0.08564067933427222
